0, 0.084958994
1, 0.232707320
2, 0.337692515
3, 0.451430057
4, 0.540115613
5, 0.629740653
6, 0.768503597
7, 0.889917928
8, 0.976788433
9, 1.1072033745
10, 1.1167639596
11, 1.1257596042
12, 1.1407273243
13, 1.1497837823
14, 1.1593084311
15, 1.1678803157
16, 1.1769978879
17, 1.1859717592
18, 1.1945604712
19, 2.2063186275
20, 2.2147398150
21, 2.2238891651
22, 2.2326607673
23, 2.2412309282
24, 2.2497355755
25, 2.2586640557
26, 2.2672997447
27, 2.2758389542
28, 2.2881314486
29, 2.2968305270
30, 3.3021783781
31, 3.3118508555
32, 3.3199549359
33, 3.3330010723
34, 3.3404712407
35, 3.3481407540
36, 3.3570182244
37, 3.3681222542
38, 3.3766872514
39, 3.3927968476
40, 4.4035007856
41, 4.4101378277
42, 4.4158903637
43, 4.4240394556
44, 4.4339773598
45, 4.4449333590
46, 4.4545756721
47, 4.4641233348
48, 4.4728253549
49, 4.4843445855
50, 4.4903591432
51, 4.4986074459
52, 5.5071326227
53, 5.5162693322
54, 5.5314186504
55, 5.5396694700
56, 5.5482748571
57, 5.5558824124
58, 5.5648533264
59, 5.5735792121
60, 5.5808432257
61, 5.5893304869
62, 5.5983614013
63, 6.6067224762
64, 6.6188745232
65, 6.6260406302
66, 6.6336680695
67, 6.6401511309
68, 6.6517045578
69, 6.6621324513
70, 6.6702751269
71, 6.6793675812
72, 6.6885589216
73, 7.7028602237
74, 7.7116243298
75, 7.7205336428
76, 7.7286819983
77, 7.7376909833
78, 7.7507326357
79, 7.7588266887
80, 7.7701705979
81, 7.7786189860
82, 7.7868884488
83, 7.7986611627
84, 8.8066552339
85, 8.8177768229
86, 8.8276183242
87, 8.8368987415
88, 8.8478031497
89, 8.8534465489
90, 8.8609811580
91, 8.8697706709
92, 8.8805200427
93, 8.8929899949
94, 9.9015408610
95, 9.9130117248
96, 9.9206397747
97, 9.9283095205
98, 9.9379030003
99, 9.9477940847
100, 9.9575369631
101, 9.9684427574
102, 9.9763793991
103, 9.9852932614
104, 9.9964374344
105, 10.0031885969
106, 10.0082175285
107, 10.0163596555
108, 10.0257679510
109, 10.0353435587
110, 10.0431102734
111, 10.0519856775
112, 10.0600507625
113, 10.0697835761
114, 10.0788300149
115, 10.0864854772
116, 10.0940280339
117, 11.1014927722
118, 11.1102851194
119, 11.1184125895
120, 11.1310350670
121, 11.1411487190
122, 11.1493259821
123, 11.1572904233
124, 11.1644872166
125, 11.1746494908
126, 11.1831228008
127, 11.1911559903
128, 11.1956029946
129, 12.2039081173
130, 12.2106398812
131, 12.2265581553
132, 12.2348029090
133, 12.2443066034
134, 12.2535615986
135, 12.2615433921
136, 12.2685363436
137, 12.2774988253
138, 12.2819961810
139, 12.2921432798
140, 13.3026196387
141, 13.3103720394
142, 13.3202641663
143, 13.3283775955
144, 13.3364179170
145, 13.3444640911
146, 13.3536642207
147, 13.3622605576
148, 13.3710301560
149, 13.3788158368
150, 13.3882227441
151, 13.3990389137
152, 14.4073856028
153, 14.4158621575
154, 14.4235532835
155, 14.4318650849
156, 14.4391638769
157, 14.4470377622
158, 14.4555857740
159, 14.4600527499
160, 14.4684459816
161, 14.4774296311
162, 14.4860377533
163, 14.4934246394
164, 15.5020992760
165, 15.5105823271
166, 15.5200155336
167, 15.5271193638
168, 15.5361771744
169, 15.5407677809
170, 15.5494295885
171, 15.5581936067
172, 15.5682553354
173, 15.5766831925
174, 15.5839418248
175, 15.5909798678
176, 15.5957585548
177, 16.6034094726
178, 16.6115279359
179, 16.6207124806
180, 16.6299570675
181, 16.6376711567
182, 16.6428798164
183, 16.6514523864
184, 16.6596729770
185, 16.6688773090
186, 16.6778268048
187, 16.6939018527
188, 17.7029136816
189, 17.7120806670
190, 17.7213664918
191, 17.7298610939
192, 17.7375124834
193, 17.7464235135
194, 17.7532991915
195, 17.7580207144
196, 17.7665370739
197, 17.7747505132
198, 17.7882236842
199, 17.7968244366
200, 18.8069163688
201, 18.8147908919
202, 18.8248413432
203, 18.8321761758
204, 18.8370967610
205, 18.8441950709
206, 18.8524422940
207, 18.8573977266
208, 18.8669834887
209, 18.8718908807
210, 18.8861956607
211, 18.8939353291
212, 19.9069249293
213, 19.9146827707
214, 19.9263448176
215, 19.9404066847
216, 19.9484145561
217, 19.9556945031
218, 19.9606995699
219, 19.9743551400
220, 19.9835582476
221, 19.9917402714
222, 19.9993790265
223, 20.0070460331
224, 20.0152290842
225, 20.0223857450
226, 20.0327071473
227, 20.0409464519
228, 20.0489176842
229, 20.0571598244
230, 20.0661176217
231, 20.0746634542
232, 20.0828234491
233, 20.0940130505
234, 21.1026372453
235, 21.1113902745
236, 21.1189711726
237, 21.1264169494
238, 21.1339465565
239, 21.1429828086
240, 21.1506291670
241, 21.1559444157
242, 21.1642769729
243, 21.1727045276
244, 21.1810266766
245, 21.1899156241
246, 21.1958584900
247, 22.2057334729
248, 22.2158786444
249, 22.2277034132
250, 22.2360358394
251, 22.2450090060
252, 22.2587894488
253, 22.2669924410
254, 22.2839086344
255, 22.2893680661
256, 22.2973022808
257, 23.3056520944
258, 23.3133549571
259, 23.3220005919
260, 23.3335123543
261, 23.3425357688
262, 23.3505796597
263, 23.3593090109
264, 23.3679589396
265, 23.3790839235
266, 23.3862861710
267, 23.3941824141
268, 24.4023347580
269, 24.4100257988
270, 24.4190867630
271, 24.4264149305
272, 24.4344347957
273, 24.4417715400
274, 24.4505521426
275, 24.4588336332
276, 24.4692842474
277, 24.4765498816
278, 24.4861423059
279, 24.4943956829
