0, 0.492010800
1, 1.1058351200
2, 1.1660831100
3, 2.2223028200
4, 2.2770717600
5, 3.3276551100
6, 3.3752345400
7, 4.4240418200
8, 4.4748086300
9, 5.5271297900
10, 5.5776888200
11, 6.6267246100
12, 6.6742048500
13, 7.7203814400
14, 7.7698251900
15, 8.8173111500
16, 8.8655698300
17, 9.9121104400
18, 9.9591752500
19, 10.0074232700
20, 10.0559037300
21, 11.1021776800
22, 11.1498442600
23, 11.1967132100
24, 12.2435619500
25, 12.2928582200
26, 13.3405334400
27, 13.3881644000
28, 14.4352656000
29, 14.4841281900
30, 15.5361808000
31, 15.5843034800
